iter,term_idx,step_kind,kind,label,time_ns,left_B,right_B,result_B,alloc_B,hw_B,rss_B,nnz,checksum_nnz,checksum_sum,checksum_sumsq,checksum_max_abs,expr,target_expr,op_lhs,op_rhs,intermediate_label,index_labels,csv_pair_indices,shape_dense,shape_repr,dense_bytes,sparsity
1,1,Tensor,leaf,g,63598373,,,121536,121536,121536,345354240,15192,13818,10.313570711990552,5.229066732803696,0.3618052751837735,"g(i_2,i_1,Κ_1)","g(i_2,i_1,Κ_1)",,,,"i,i,Κ",;;,"7,7,282",7 × 7 × 282,110544,1.09944
1,1,Tensor,leaf,g,395820365,,,29489328,29489328,29489328,392900608,3686166,3664872,328.03408291046196,123.92989425956745,0.8503952014554764,"g(μ̃_19601,μ̃_19602,Κ_1)","g(μ̃_19601,μ̃_19602,Κ_1)",,,,"μ̃,μ̃,Κ",;;,"114,114,282",114 × 114 × 282,29318976,1.00581
1,1,Product,intermediate,I,84527685,121536,29489328,5179792,5179792,34790656,395063296,647474,636804,319.3017663066169,132.60778349602762,0.700024902177669,"g(i_2,i_1,Κ_1) * g(μ̃_19601,μ̃_19602,Κ_1) -> I(i_1,i_2,μ̃_19602,μ̃_19601)","I(i_1,i_2,μ̃_19602,μ̃_19601)","g(i_2,i_1,Κ_1)","g(μ̃_19601,μ̃_19602,Κ_1)","I(i_1,i_2,μ̃_19602,μ̃_19601)","i,i,μ̃,μ̃",;;;,"7,7,114,114",7 × 7 × 114 × 114,5094432,1.01676
1,1,Tensor,leaf,C,18718,,,481264,481264,34790656,395063296,60158,55674,23856.23808923302,118674620.50711954,1176.0636923303477,"C(i_2,μ̃_19602;a_2i_2)","C(i_2,μ̃_19602;a_2i_2)",,,,"i,μ̃,a",;;i_2,"7,114,",7 × 114 × ?,,
1,1,Tensor,leaf,t,1658,,,376,376,34790656,395063296,47,0,0.0,0.0,0.0,t(i_2;a_2i_2),t(i_2;a_2i_2),,,,"i,a",;i_2,"7,",7 × ?,,
1,1,Product,intermediate,I,7023602,481264,376,432,432,34790656,395063296,54,0,0.0,0.0,0.0,"C(i_2,μ̃_19602;a_2i_2) * t(i_2;a_2i_2) -> I(μ̃_19602,i_2)","I(μ̃_19602,i_2)","C(i_2,μ̃_19602;a_2i_2)",t(i_2;a_2i_2),"I(μ̃_19602,i_2)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,1,Product,intermediate,I,407279,5179792,432,432,432,34790656,395063296,54,0,0.0,0.0,0.0,"I(i_1,i_2,μ̃_19602,μ̃_19601) * I(μ̃_19602,i_2) -> I(i_1,μ̃_19601)","I(i_1,μ̃_19601)","I(i_1,i_2,μ̃_19602,μ̃_19601)","I(μ̃_19602,i_2)","I(i_1,μ̃_19601)","i,μ̃",;,"7,114",7 × 114,6384,0.0676692
1,1,Tensor,leaf,C,8550,,,481264,481264,34790656,395063296,60158,55674,23856.23808923302,118674620.50711954,1176.0636923303477,"C(i_1,μ̃_19601;a_1i_1)","C(i_1,μ̃_19601;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,1,Product,intermediate,I,3035719,432,481264,376,376,34790656,395063296,47,0,0.0,0.0,0.0,"I(i_1,μ̃_19601) * C(i_1,μ̃_19601;a_1i_1) -> I(i_1;a_1i_1)",I(i_1;a_1i_1),"I(i_1,μ̃_19601)","C(i_1,μ̃_19601;a_1i_1)",I(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,1,Constant,constant,_const,1928,,,8,8,34790656,395063296,1,,,,,-1,-1,,,,,,,scalar,8,1
1,1,Product,residual,R,52600,376,8,376,376,34790656,395063296,47,0,0.0,0.0,0.0,I(i_1;a_1i_1) * -1 -> R(i_1;a_1i_1),R(i_1;a_1i_1),I(i_1;a_1i_1),-1,R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,1,Permute,residual,R,85494,,,376,376,34790656,395063296,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,2,Tensor,leaf,g,23810856,,,1843152,1843152,34790656,396685312,230394,225036,-13.7135187938935,9.824790694343452,0.19254784769834188,"g(μ̃_19609,i_2,Κ_1)","g(μ̃_19609,i_2,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
1,2,Tensor,leaf,g,31580,,,1843152,1843152,34790656,396685312,230394,225036,-13.7135187938935,9.824790694343452,0.19254784769834188,"g(μ̃_19610,i_3,Κ_1)","g(μ̃_19610,i_3,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
1,2,Product,intermediate,I,37934250,1843152,1843152,5179792,5179792,34790656,397496320,647474,636804,27.01493957359407,3.0468014162183006,0.11361118772547729,"g(μ̃_19609,i_2,Κ_1) * g(μ̃_19610,i_3,Κ_1) -> I(i_3,i_2,μ̃_19610,μ̃_19609)","I(i_3,i_2,μ̃_19610,μ̃_19609)","g(μ̃_19609,i_2,Κ_1)","g(μ̃_19610,i_3,Κ_1)","I(i_3,i_2,μ̃_19610,μ̃_19609)","i,i,μ̃,μ̃",;;;,"7,7,114,114",7 × 7 × 114 × 114,5094432,1.01676
1,2,Tensor,leaf,C,15727,,,2207664,2207664,34790656,397496320,275958,246870,-5695.615034274957,223631163.21246105,731.2730436956697,"C(i_2,i_1,μ̃_19609;a_2i_1i_2)","C(i_2,i_1,μ̃_19609;a_2i_1i_2)",,,,"i,i,μ̃,a",";;;i_1,i_2","7,7,114,",7 × 7 × 114 × ?,,
1,2,Product,intermediate,I,74121455,5179792,2207664,15528352,15528352,34790656,405340160,1941044,1742832,1.9839101028915633,11.466025220653759,0.07344893725374124,"I(i_3,i_2,μ̃_19610,μ̃_19609) * C(i_2,i_1,μ̃_19609;a_2i_1i_2) -> I(i_1,i_3,i_2,μ̃_19610;a_2i_1i_2)","I(i_1,i_3,i_2,μ̃_19610;a_2i_1i_2)","I(i_3,i_2,μ̃_19610,μ̃_19609)","C(i_2,i_1,μ̃_19609;a_2i_1i_2)","I(i_1,i_3,i_2,μ̃_19610;a_2i_1i_2)","i,i,i,μ̃,a",";;;;i_1,i_2","7,7,7,114,",7 × 7 × 7 × 114 × ?,,
1,2,Tensor,leaf,C,13119,,,2207664,2207664,34790656,405340160,275958,246870,-5695.615034274957,223631163.21246105,731.2730436956697,"C(i_2,i_1,μ̃_19610;a_3i_1i_2)","C(i_2,i_1,μ̃_19610;a_3i_1i_2)",,,,"i,i,μ̃,a",";;;i_1,i_2","7,7,114,",7 × 7 × 114 × ?,,
1,2,Product,intermediate,I,21641970,15528352,2207664,5538232,5538232,34790656,408313856,692279,690186,52.29131249547204,6.735165161897372,0.06952838378309341,"I(i_1,i_3,i_2,μ̃_19610;a_2i_1i_2) * C(i_2,i_1,μ̃_19610;a_3i_1i_2) -> I(i_1,i_3,i_2;a_3i_1i_2,a_2i_1i_2)","I(i_1,i_3,i_2;a_3i_1i_2,a_2i_1i_2)","I(i_1,i_3,i_2,μ̃_19610;a_2i_1i_2)","C(i_2,i_1,μ̃_19610;a_3i_1i_2)","I(i_1,i_3,i_2;a_3i_1i_2,a_2i_1i_2)","i,i,i,a,a",";;;i_1,i_2;i_1,i_2","7,7,7,,",7 × 7 × 7 × ? × ?,,
1,2,Tensor,leaf,t,2815,,,384,384,34790656,408313856,48,0,0.0,0.0,0.0,"t(i_2,i_1;a_3i_1i_2,a_2i_1i_2)","t(i_2,i_1;a_3i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,2,Product,intermediate,I,469394,5538232,384,384,384,34790656,408313856,48,0,0.0,0.0,0.0,"I(i_1,i_3,i_2;a_3i_1i_2,a_2i_1i_2) * t(i_2,i_1;a_3i_1i_2,a_2i_1i_2) -> I(i_3,i_1)","I(i_3,i_1)","I(i_1,i_3,i_2;a_3i_1i_2,a_2i_1i_2)","t(i_2,i_1;a_3i_1i_2,a_2i_1i_2)","I(i_3,i_1)","i,i",;,"7,7",7 × 7,392,0.979592
1,2,Tensor,leaf,s,7877702,,,125584,125584,34790656,408313856,15698,12996,138.52037144982427,140.242752948763,0.9820999861813638,"s(μ̃_19611,μ̃_19612)","s(μ̃_19611,μ̃_19612)",,,,"μ̃,μ̃",;,"114,114",114 × 114,103968,1.20791
1,2,Product,intermediate,I,193932,125584,432,432,432,34790656,408313856,54,0,0.0,0.0,0.0,"s(μ̃_19611,μ̃_19612) * I(μ̃_19611,i_3) -> I(μ̃_19612,i_3)","I(μ̃_19612,i_3)","s(μ̃_19611,μ̃_19612)","I(μ̃_19611,i_3)","I(μ̃_19612,i_3)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,2,Product,intermediate,I,124610,384,432,432,432,34790656,408313856,54,0,0.0,0.0,0.0,"I(i_3,i_1) * I(μ̃_19612,i_3) -> I(μ̃_19612,i_1)","I(μ̃_19612,i_1)","I(i_3,i_1)","I(μ̃_19612,i_3)","I(μ̃_19612,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,2,Tensor,leaf,C,9359,,,481264,481264,34790656,408313856,60158,55674,23856.23808923302,118674620.50711954,1176.0636923303477,"C(i_1,μ̃_19612;a_1i_1)","C(i_1,μ̃_19612;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,2,Product,residual,R,270128,432,481264,376,376,34790656,408313856,47,0,0.0,0.0,0.0,"I(μ̃_19612,i_1) * C(i_1,μ̃_19612;a_1i_1) -> R(i_1;a_1i_1)",R(i_1;a_1i_1),"I(μ̃_19612,i_1)","C(i_1,μ̃_19612;a_1i_1)",R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,2,Permute,residual,R,51928,,,376,376,34790656,408313856,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,3,Tensor,leaf,C,8086,,,2207664,2207664,34790656,408313856,275958,246870,-5695.615034274957,223631163.21246105,731.2730436956697,"C(i_3,i_1,μ̃_19629;a_2i_1i_3)","C(i_3,i_1,μ̃_19629;a_2i_1i_3)",,,,"i,i,μ̃,a",";;;i_1,i_3","7,7,114,",7 × 7 × 114 × ?,,
1,3,Product,intermediate,I,53522370,5179792,2207664,15528352,15528352,34790656,411017216,1941044,1742832,4.379975354272513,10.994890266794195,0.07344893725374124,"I(i_3,i_2,μ̃_19630,μ̃_19629) * C(i_3,i_1,μ̃_19629;a_2i_1i_3) -> I(i_1,i_2,i_3,μ̃_19630;a_2i_1i_3)","I(i_1,i_2,i_3,μ̃_19630;a_2i_1i_3)","I(i_3,i_2,μ̃_19630,μ̃_19629)","C(i_3,i_1,μ̃_19629;a_2i_1i_3)","I(i_1,i_2,i_3,μ̃_19630;a_2i_1i_3)","i,i,i,μ̃,a",";;;;i_1,i_3","7,7,7,114,",7 × 7 × 7 × 114 × ?,,
1,3,Tensor,leaf,C,19193,,,2207664,2207664,34790656,411017216,275958,246870,-5695.615034274957,223631163.21246105,731.2730436956697,"C(i_3,i_1,μ̃_19630;a_3i_1i_3)","C(i_3,i_1,μ̃_19630;a_3i_1i_3)",,,,"i,i,μ̃,a",";;;i_1,i_3","7,7,114,",7 × 7 × 114 × ?,,
1,3,Product,intermediate,I,23206636,15528352,2207664,5538232,5538232,34790656,412639232,692279,690186,52.29131249552523,6.73516516189733,0.06952838378309315,"I(i_1,i_2,i_3,μ̃_19630;a_2i_1i_3) * C(i_3,i_1,μ̃_19630;a_3i_1i_3) -> I(i_1,i_2,i_3;a_2i_1i_3,a_3i_1i_3)","I(i_1,i_2,i_3;a_2i_1i_3,a_3i_1i_3)","I(i_1,i_2,i_3,μ̃_19630;a_2i_1i_3)","C(i_3,i_1,μ̃_19630;a_3i_1i_3)","I(i_1,i_2,i_3;a_2i_1i_3,a_3i_1i_3)","i,i,i,a,a",";;;i_1,i_3;i_1,i_3","7,7,7,,",7 × 7 × 7 × ? × ?,,
1,3,Tensor,leaf,t,2959,,,384,384,34790656,412639232,48,0,0.0,0.0,0.0,"t(i_3,i_1;a_3i_1i_3,a_2i_1i_3)","t(i_3,i_1;a_3i_1i_3,a_2i_1i_3)",,,,"i,i,a,a",";;i_1,i_3;i_1,i_3","7,7,,",7 × 7 × ? × ?,,
1,3,Product,intermediate,I,542785,5538232,384,384,384,34790656,412639232,48,0,0.0,0.0,0.0,"I(i_1,i_2,i_3;a_2i_1i_3,a_3i_1i_3) * t(i_3,i_1;a_3i_1i_3,a_2i_1i_3) -> I(i_2,i_1)","I(i_2,i_1)","I(i_1,i_2,i_3;a_2i_1i_3,a_3i_1i_3)","t(i_3,i_1;a_3i_1i_3,a_2i_1i_3)","I(i_2,i_1)","i,i",;,"7,7",7 × 7,392,0.979592
1,3,Product,intermediate,I,139046,384,432,432,432,34790656,412639232,54,0,0.0,0.0,0.0,"I(i_2,i_1) * I(μ̃_19632,i_2) -> I(μ̃_19632,i_1)","I(μ̃_19632,i_1)","I(i_2,i_1)","I(μ̃_19632,i_2)","I(μ̃_19632,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,3,Tensor,leaf,C,16148,,,481264,481264,34790656,412639232,60158,55674,23856.23808923302,118674620.50711954,1176.0636923303477,"C(i_1,μ̃_19632;a_1i_1)","C(i_1,μ̃_19632;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,3,Product,intermediate,I,265051,432,481264,376,376,34790656,412639232,47,0,0.0,0.0,0.0,"I(μ̃_19632,i_1) * C(i_1,μ̃_19632;a_1i_1) -> I(i_1;a_1i_1)",I(i_1;a_1i_1),"I(μ̃_19632,i_1)","C(i_1,μ̃_19632;a_1i_1)",I(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,3,Constant,constant,_const,1467,,,8,8,34790656,412639232,1,,,,,-2,-2,,,,,,,scalar,8,1
1,3,Product,residual,R,48877,376,8,376,376,34790656,412639232,47,0,0.0,0.0,0.0,I(i_1;a_1i_1) * -2 -> R(i_1;a_1i_1),R(i_1;a_1i_1),I(i_1;a_1i_1),-2,R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,3,Permute,residual,R,47380,,,376,376,34790656,412639232,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,4,Tensor,leaf,g,11155,,,1843152,1843152,34790656,412639232,230394,225036,-13.7135187938935,9.824790694343452,0.19254784769834188,"g(μ̃_19621,i_2,Κ_1)","g(μ̃_19621,i_2,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
1,4,Product,intermediate,I,230683,1843152,432,400,400,34790656,412639232,50,0,0.0,0.0,0.0,"g(μ̃_19621,i_2,Κ_1) * I(μ̃_19621,i_2) -> I(Κ_1)",I(Κ_1),"g(μ̃_19621,i_2,Κ_1)","I(μ̃_19621,i_2)",I(Κ_1),Κ,,282,282,2256,0.177305
1,4,Tensor,leaf,g,8591,,,1843152,1843152,34790656,412639232,230394,225036,-13.7135187938935,9.824790694343452,0.19254784769834188,"g(μ̃_19622,i_3,Κ_1)","g(μ̃_19622,i_3,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
1,4,Product,intermediate,I,221918,400,1843152,432,432,34790656,412639232,54,0,0.0,0.0,0.0,"I(Κ_1) * g(μ̃_19622,i_3,Κ_1) -> I(i_3,μ̃_19622)","I(i_3,μ̃_19622)",I(Κ_1),"g(μ̃_19622,i_3,Κ_1)","I(i_3,μ̃_19622)","i,μ̃",;,"7,114",7 × 114,6384,0.0676692
1,4,Product,intermediate,I,112128,432,432,384,384,34790656,412639232,48,0,0.0,0.0,0.0,"I(i_3,μ̃_19622) * I(μ̃_19622,i_1) -> I(i_3,i_1)","I(i_3,i_1)","I(i_3,μ̃_19622)","I(μ̃_19622,i_1)","I(i_3,i_1)","i,i",;,"7,7",7 × 7,392,0.979592
1,4,Product,intermediate,I,120012,384,432,432,432,34790656,412639232,54,0,0.0,0.0,0.0,"I(i_3,i_1) * I(μ̃_19624,i_3) -> I(μ̃_19624,i_1)","I(μ̃_19624,i_1)","I(i_3,i_1)","I(μ̃_19624,i_3)","I(μ̃_19624,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,4,Tensor,leaf,C,8829,,,481264,481264,34790656,412639232,60158,55674,23856.23808923302,118674620.50711954,1176.0636923303477,"C(i_1,μ̃_19624;a_1i_1)","C(i_1,μ̃_19624;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,4,Product,intermediate,I,221991,432,481264,376,376,34790656,412639232,47,0,0.0,0.0,0.0,"I(μ̃_19624,i_1) * C(i_1,μ̃_19624;a_1i_1) -> I(i_1;a_1i_1)",I(i_1;a_1i_1),"I(μ̃_19624,i_1)","C(i_1,μ̃_19624;a_1i_1)",I(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,4,Constant,constant,_const,836,,,8,8,34790656,412639232,1,,,,,-2,-2,,,,,,,scalar,8,1
1,4,Product,residual,R,55768,376,8,376,376,34790656,412639232,47,0,0.0,0.0,0.0,I(i_1;a_1i_1) * -2 -> R(i_1;a_1i_1),R(i_1;a_1i_1),I(i_1;a_1i_1),-2,R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,4,Permute,residual,R,68442,,,376,376,34790656,412639232,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,5,Tensor,leaf,g,13248,,,1843152,1843152,34790656,412639232,230394,225036,-13.7135187938935,9.824790694343452,0.19254784769834188,"g(μ̃_19636,i_2,Κ_1)","g(μ̃_19636,i_2,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
1,5,Product,intermediate,I,254399,1843152,432,496,496,34790656,412639232,62,0,0.0,0.0,0.0,"g(μ̃_19636,i_2,Κ_1) * I(μ̃_19636,i_3) -> I(i_2,i_3,Κ_1)","I(i_2,i_3,Κ_1)","g(μ̃_19636,i_2,Κ_1)","I(μ̃_19636,i_3)","I(i_2,i_3,Κ_1)","i,i,Κ",;;,"7,7,282",7 × 7 × 282,110544,0.0044869
1,5,Tensor,leaf,g,11972,,,1843152,1843152,34790656,412639232,230394,225036,-13.7135187938935,9.824790694343452,0.19254784769834188,"g(μ̃_19637,i_3,Κ_1)","g(μ̃_19637,i_3,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
1,5,Product,intermediate,I,228056,496,1843152,432,432,34790656,412639232,54,0,0.0,0.0,0.0,"I(i_2,i_3,Κ_1) * g(μ̃_19637,i_3,Κ_1) -> I(i_2,μ̃_19637)","I(i_2,μ̃_19637)","I(i_2,i_3,Κ_1)","g(μ̃_19637,i_3,Κ_1)","I(i_2,μ̃_19637)","i,μ̃",;,"7,114",7 × 114,6384,0.0676692
1,5,Product,intermediate,I,103874,432,432,384,384,34790656,412639232,48,0,0.0,0.0,0.0,"I(i_2,μ̃_19637) * I(μ̃_19637,i_1) -> I(i_2,i_1)","I(i_2,i_1)","I(i_2,μ̃_19637)","I(μ̃_19637,i_1)","I(i_2,i_1)","i,i",;,"7,7",7 × 7,392,0.979592
1,5,Product,intermediate,I,113658,384,432,432,432,34790656,412639232,54,0,0.0,0.0,0.0,"I(i_2,i_1) * I(μ̃_19639,i_2) -> I(μ̃_19639,i_1)","I(μ̃_19639,i_1)","I(i_2,i_1)","I(μ̃_19639,i_2)","I(μ̃_19639,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,5,Tensor,leaf,C,10395,,,481264,481264,34790656,412639232,60158,55674,23856.23808923302,118674620.50711954,1176.0636923303477,"C(i_1,μ̃_19639;a_1i_1)","C(i_1,μ̃_19639;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,5,Product,residual,R,233705,432,481264,376,376,34790656,412639232,47,0,0.0,0.0,0.0,"I(μ̃_19639,i_1) * C(i_1,μ̃_19639;a_1i_1) -> R(i_1;a_1i_1)",R(i_1;a_1i_1),"I(μ̃_19639,i_1)","C(i_1,μ̃_19639;a_1i_1)",R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,5,Permute,residual,R,35561,,,376,376,34790656,412639232,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,6,Tensor,leaf,g,8774,,,121536,121536,34790656,412639232,15192,13818,10.313570711990552,5.229066732803696,0.3618052751837735,"g(i_1,i_2,Κ_1)","g(i_1,i_2,Κ_1)",,,,"i,i,Κ",;;,"7,7,282",7 × 7 × 282,110544,1.09944
1,6,Tensor,leaf,g,7007,,,1843152,1843152,34790656,412639232,230394,225036,-13.7135187938935,9.824790694343452,0.19254784769834188,"g(μ̃_19645,i_3,Κ_1)","g(μ̃_19645,i_3,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
1,6,Product,intermediate,I,4252497,121536,1843152,334432,334432,34790656,412639232,41804,39102,1.6787640793177532,1.4528822879583352,0.08978178402959738,"g(i_1,i_2,Κ_1) * g(μ̃_19645,i_3,Κ_1) -> I(i_2,i_1,i_3,μ̃_19645)","I(i_2,i_1,i_3,μ̃_19645)","g(i_1,i_2,Κ_1)","g(μ̃_19645,i_3,Κ_1)","I(i_2,i_1,i_3,μ̃_19645)","i,i,i,μ̃",;;;,"7,7,7,114",7 × 7 × 7 × 114,312816,1.0691
1,6,Product,intermediate,I,235539,334432,432,384,384,34790656,412639232,48,0,0.0,0.0,0.0,"I(i_2,i_1,i_3,μ̃_19645) * I(μ̃_19645,i_2) -> I(i_3,i_1)","I(i_3,i_1)","I(i_2,i_1,i_3,μ̃_19645)","I(μ̃_19645,i_2)","I(i_3,i_1)","i,i",;,"7,7",7 × 7,392,0.979592
1,6,Product,intermediate,I,122954,384,432,432,432,34790656,412639232,54,0,0.0,0.0,0.0,"I(i_3,i_1) * I(μ̃_19647,i_3) -> I(i_1,μ̃_19647)","I(i_1,μ̃_19647)","I(i_3,i_1)","I(μ̃_19647,i_3)","I(i_1,μ̃_19647)","i,μ̃",;,"7,114",7 × 114,6384,0.0676692
1,6,Tensor,leaf,C,8119,,,481264,481264,34790656,412639232,60158,55674,23856.23808923302,118674620.50711954,1176.0636923303477,"C(i_1,μ̃_19647;a_1i_1)","C(i_1,μ̃_19647;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,6,Product,residual,R,267374,432,481264,376,376,34790656,412639232,47,0,0.0,0.0,0.0,"I(i_1,μ̃_19647) * C(i_1,μ̃_19647;a_1i_1) -> R(i_1;a_1i_1)",R(i_1;a_1i_1),"I(i_1,μ̃_19647)","C(i_1,μ̃_19647;a_1i_1)",R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,6,Permute,residual,R,47537,,,376,376,34790656,412639232,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,7,Tensor,leaf,g,6446,,,121536,121536,34790656,412639232,15192,13818,10.313570711990552,5.229066732803696,0.3618052751837735,"g(i_1,i_2,Κ_1)","g(i_1,i_2,Κ_1)",,,,"i,i,Κ",;;,"7,7,282",7 × 7 × 282,110544,1.09944
1,7,Product,intermediate,I,163410,121536,400,384,384,34790656,412639232,48,0,0.0,0.0,0.0,"g(i_1,i_2,Κ_1) * I(Κ_1) -> I(i_2,i_1)","I(i_2,i_1)","g(i_1,i_2,Κ_1)",I(Κ_1),"I(i_2,i_1)","i,i",;,"7,7",7 × 7,392,0.979592
1,7,Product,intermediate,I,117864,384,432,432,432,34790656,412639232,54,0,0.0,0.0,0.0,"I(i_2,i_1) * I(μ̃_19656,i_2) -> I(i_1,μ̃_19656)","I(i_1,μ̃_19656)","I(i_2,i_1)","I(μ̃_19656,i_2)","I(i_1,μ̃_19656)","i,μ̃",;,"7,114",7 × 114,6384,0.0676692
1,7,Tensor,leaf,C,11067,,,481264,481264,34790656,412639232,60158,55674,23856.23808923302,118674620.50711954,1176.0636923303477,"C(i_1,μ̃_19656;a_1i_1)","C(i_1,μ̃_19656;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,7,Product,intermediate,I,226722,432,481264,376,376,34790656,412639232,47,0,0.0,0.0,0.0,"I(i_1,μ̃_19656) * C(i_1,μ̃_19656;a_1i_1) -> I(i_1;a_1i_1)",I(i_1;a_1i_1),"I(i_1,μ̃_19656)","C(i_1,μ̃_19656;a_1i_1)",I(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,7,Constant,constant,_const,977,,,8,8,34790656,412639232,1,,,,,-2,-2,,,,,,,scalar,8,1
1,7,Product,residual,R,48855,376,8,376,376,34790656,412639232,47,0,0.0,0.0,0.0,I(i_1;a_1i_1) * -2 -> R(i_1;a_1i_1),R(i_1;a_1i_1),I(i_1;a_1i_1),-2,R(i_1;a_1i_1),"i,a",;i_1,"7,",7 × ?,,
1,7,Permute,residual,R,48596,,,376,376,34790656,412639232,47,,,,,R(i_1;a_1i_1),R(i_1;a_1i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,8,Tensor,leaf,f,17455788,,,432,432,34790656,412639232,54,0,0.0,0.0,0.0,"f(μ̃_19670,i_2)","f(μ̃_19670,i_2)",,,,"μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,8,Tensor,leaf,C,8509,,,481264,481264,34790656,412639232,60158,55674,23856.23808923302,118674620.50711954,1176.0636923303477,"C(i_1,μ̃_19670;a_2i_1)","C(i_1,μ̃_19670;a_2i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
1,8,Product,intermediate,I,182272,432,481264,384,384,34790656,412639232,48,0,0.0,0.0,0.0,"f(μ̃_19670,i_2) * C(i_1,μ̃_19670;a_2i_1) -> I(i_1,i_2;a_2i_1)","I(i_1,i_2;a_2i_1)","f(μ̃_19670,i_2)","C(i_1,μ̃_19670;a_2i_1)","I(i_1,i_2;a_2i_1)","i,i,a",;;i_1,"7,7,",7 × 7 × ?,,
1,8,Tensor,leaf,t,1228,,,376,376,34790656,412639232,47,0,0.0,0.0,0.0,t(i_1;a_2i_1),t(i_1;a_2i_1),,,,"i,a",;i_1,"7,",7 × ?,,
1,8,Product,intermediate,I,216387,384,376,384,384,34790656,412639232,48,0,0.0,0.0,0.0,"I(i_1,i_2;a_2i_1) * t(i_1;a_2i_1) -> I(i_2,i_1)","I(i_2,i_1)","I(i_1,i_2;a_2i_1)",t(i_1;a_2i_1),"I(i_2,i_1)","i,i",;,"7,7",7 × 7,392,0.979592
1,8,Product,intermediate,I,125913,384,432,432,432,34790656,412639232,54,0,0.0,0.0,0.0,"I(i_2,i_1) * I(μ̃_19672,i_2) -> I(μ̃_19672,i_1)","I(μ̃_19672,i_1)","I(i_2,i_1)","I(μ̃_19672,i_2)","I(μ̃_19672,i_1)","μ̃,i",;,"114,7",114 × 7,6384,0.0676692
1,8,Tensor,leaf,C,7772,,,481264,481264,34790656,412639232,60158,55674,23856.23808923302,118674620.50711954,1176.0636923303477,"C(i_1,μ̃_19672;a_1i_1)","C(i_1,μ̃_19672;a_1i_1)",,,,"i,μ̃,a",;;i_1,"7,114,",7 × 114 × ?,,
